,Latitud,Ano,Mes,Dia,Longitud,Temp_max_emas,Temp_min_emas,Temp_max_merra,Temp_min_merra,Temp_mean_merra,Temp_mean_emas,Topoforma,Topoforma_cod
2539,16.4,2019.0,3.0,2.0,-94.22,32.55786,20.6528,32.55786,20.6528,25.88983,25.88983,Llanura,4
2540,16.32,2019.0,3.0,2.0,-95.23,33.36908,21.59613,33.36908,21.59613,26.919040000000003,26.919040000000003,Llanura,4
2541,17.23,2019.0,3.0,2.0,-97.0,28.8125,11.181,28.8125,11.181,18.92749,18.92749,Sierra,8
2542,17.3,2019.0,3.0,2.0,-96.9,28.341340000000002,11.273010000000001,28.341340000000002,11.273010000000001,18.69891,18.69891,Lomer?o,5
2543,18.25,2019.0,3.0,2.0,-96.4,31.692259999999997,20.80762,31.692259999999997,20.80762,25.32858,25.32858,Llanura,4
2544,16.6,2019.0,3.0,2.0,-97.2,31.854309999999998,14.56754,31.854309999999998,14.56754,21.8606,21.8606,Sierra,8
2545,18.17,2019.0,3.0,2.0,-96.95,26.351470000000003,13.884670000000002,26.351470000000003,13.884670000000002,19.16797,19.16797,Sierra,8
2546,18.13,2019.0,3.0,2.0,-97.07,26.717740000000003,13.347439999999999,26.717740000000003,13.347439999999999,19.01901,19.01901,Valle,9
2547,18.12,2019.0,3.0,2.0,-97.08,26.76913,13.26932,26.76913,13.26932,18.99631,18.99631,Valle,9
2548,17.87,2019.0,3.0,2.0,-97.37,29.027559999999998,11.47995,29.027559999999998,11.47995,18.96826,18.96826,Valle,9
2549,17.73,2019.0,3.0,2.0,-96.85,26.8356,12.41425,26.8356,12.41425,18.536739999999998,18.536739999999998,Sierra,8
2550,17.52,2019.0,3.0,2.0,-97.5,29.60977,10.406889999999999,29.60977,10.406889999999999,18.845489999999998,18.845489999999998,Sierra,8
2551,17.77,2019.0,3.0,2.0,-96.7,27.161959999999997,13.4184,27.161959999999997,13.4184,19.268829999999998,19.268829999999998,Sierra,8
2552,18.0,2019.0,3.0,2.0,-96.71,26.845029999999998,14.361479999999998,26.845029999999998,14.361479999999998,19.68524,19.68524,Sierra,8
2553,16.42,2019.0,3.0,2.0,-95.6,33.251529999999995,18.64777,33.251529999999995,18.64777,25.22964,25.22964,Lomer?o,5
2554,17.65,2019.0,3.0,2.0,-97.81,31.709559999999996,12.29315,31.709559999999996,12.29315,20.786620000000003,20.786620000000003,Lomer?o,5
2555,17.48,2019.0,3.0,2.0,-97.37,29.60193,10.5094,29.60193,10.5094,18.90271,18.90271,Sierra,8
2556,16.95,2019.0,3.0,2.0,-96.48,29.140990000000002,12.4711,29.140990000000002,12.4711,19.81955,19.81955,Llanura,4
2557,17.85,2019.0,3.0,2.0,-97.45,29.26047,11.30511,29.26047,11.30511,18.98364,18.98364,Sierra,8
2558,17.27,2019.0,3.0,2.0,-97.68,31.00021,11.565489999999999,31.00021,11.565489999999999,20.045289999999998,20.045289999999998,Valle,9
2559,17.2,2019.0,3.0,2.0,-95.05,32.1998,19.72156,32.1998,19.72156,25.884829999999997,25.884829999999997,Llanura,4
2560,18.1,2019.0,3.0,2.0,-96.12,31.684079999999998,21.04364,31.684079999999998,21.04364,25.55872,25.55872,Llanura,4
2561,16.47,2019.0,3.0,2.0,-94.83,33.75293,21.0401,33.75293,21.0401,26.91055,26.91055,Llanura,4
2562,17.88,2019.0,3.0,2.0,-96.53,28.77487,16.882720000000003,28.77487,16.882720000000003,21.976679999999998,21.976679999999998,Ca??n,1
2563,17.78,2019.0,3.0,2.0,-96.32,29.78885,18.18683,29.78885,18.18683,23.19696,23.19696,Valle,9
2564,18.51,2019.0,3.0,2.0,-96.53,30.883509999999998,19.68594,30.883509999999998,19.68594,24.24188,24.24188,Llanura,4
2565,17.35,2019.0,3.0,2.0,-96.15,28.61975,14.999360000000001,28.61975,14.999360000000001,20.94879,20.94879,Sierra,8
2566,17.03,2019.0,3.0,2.0,-97.58,31.43866,11.82968,31.43866,11.82968,20.40375,20.40375,Meseta,6
2567,17.2,2019.0,3.0,2.0,-96.18,28.5928,14.062470000000001,28.5928,14.062470000000001,20.3905,20.3905,Sierra,8
2568,17.3,2019.0,3.0,2.0,-96.47,28.416990000000002,13.70868,28.416990000000002,13.70868,20.09845,20.09845,Sierra,8
2569,17.86,2019.0,3.0,2.0,-97.2,27.92987,12.05264,27.92987,12.05264,18.81952,18.81952,Sierra,8
2570,17.43,2019.0,3.0,2.0,-96.28,28.410890000000002,14.99329,28.410890000000002,14.99329,20.825470000000003,20.825470000000003,Sierra,8
2571,16.5,2019.0,3.0,2.0,-96.11,31.82733,14.452729999999999,31.82733,14.452729999999999,22.318939999999998,22.318939999999998,Sierra,8
2572,17.33,2019.0,3.0,2.0,-95.73,30.770290000000003,18.23187,30.770290000000003,18.23187,24.113889999999998,24.113889999999998,Sierra,8
2573,16.9,2019.0,3.0,2.0,-97.6,31.94156,13.15073,31.94156,13.15073,21.17804,21.17804,Sierra,8
2574,16.6,2019.0,3.0,2.0,-97.63,32.92618,17.03445,32.92618,17.03445,23.265929999999997,23.265929999999997,Ca??n,1
2575,16.76,2019.0,3.0,2.0,-97.99,33.25372,18.6001,33.25372,18.6001,24.29456,24.29456,Lomer?o,5
2576,17.68,2019.0,3.0,2.0,-95.89,30.83975,18.8266,30.83975,18.8266,24.227629999999998,24.227629999999998,Lomer?o,5
2577,17.89,2019.0,3.0,2.0,-97.82,32.0097,13.085510000000001,32.0097,13.085510000000001,21.40314,21.40314,Lomer?o,5
2578,16.55,2019.0,3.0,2.0,-96.37,31.24454,13.5921,31.24454,13.5921,21.56079,21.56079,Sierra,8
2579,15.87,2019.0,3.0,2.0,-96.45,30.87909,18.766170000000002,30.87909,18.766170000000002,24.0675,24.0675,Sierra,8
2580,16.26,2019.0,3.0,2.0,-97.75,32.24612,21.482210000000002,32.24612,21.482210000000002,25.67459,25.67459,Sierra,8
2581,16.74,2019.0,3.0,2.0,-96.82,30.24365,11.69705,30.24365,11.69705,20.081970000000002,20.081970000000002,Valle,9
2582,18.2,2019.0,3.0,2.0,-96.48,30.48923,19.40503,30.48923,19.40503,24.055020000000003,24.055020000000003,Cuerpo de agua,2
2583,16.48,2019.0,3.0,2.0,-98.13,33.1868,22.519560000000002,33.1868,22.519560000000002,26.615840000000002,26.615840000000002,Lomer?o,5
2584,15.89,2019.0,3.0,2.0,-96.19,30.90881,18.38821,30.90881,18.38821,23.92679,23.92679,Lomer?o,5
2585,17.76,2019.0,3.0,2.0,-97.85,32.33527,13.013,32.33527,13.013,21.50656,21.50656,Sierra,8
2586,16.87,2019.0,3.0,2.0,-96.78,29.84583,11.369019999999999,29.84583,11.369019999999999,19.69611,19.69611,Valle,9
2587,18.05,2019.0,3.0,2.0,-96.07,31.61642,20.92462,31.61642,20.92462,25.4917,25.4917,Llanura,4
2588,17.06,2019.0,3.0,2.0,-96.71,29.204929999999997,11.310939999999999,29.204929999999997,11.310939999999999,19.2872,19.2872,Valle,9
2589,16.88,2019.0,3.0,2.0,-97.63,32.03073,13.46103,32.03073,13.46103,21.34436,21.34436,Sierra,8
2590,17.52,2019.0,3.0,2.0,-97.32,29.24823,10.592830000000001,29.24823,10.592830000000001,18.750429999999998,18.750429999999998,Valle,9
2591,16.02,2019.0,3.0,2.0,-97.57,31.704009999999997,22.860229999999998,31.704009999999997,22.860229999999998,26.503109999999996,26.503109999999996,Llanura,4
2592,17.54,2019.0,3.0,2.0,-96.55,28.04443,13.92487,28.04443,13.92487,19.98111,19.98111,Sierra,8
2593,18.17,2019.0,3.0,2.0,-97.0,26.46448,13.76508,26.46448,13.76508,19.147489999999998,19.147489999999998,Sierra,8
2594,17.02,2019.0,3.0,2.0,-97.93,32.84384,15.101870000000002,32.84384,15.101870000000002,22.22702,22.22702,Valle,9
2595,16.67,2019.0,3.0,2.0,-96.31,30.66077,13.49606,30.66077,13.49606,21.18036,21.18036,Sierra,8
2596,18.53,2019.0,3.0,2.0,-96.64,28.94983,17.5976,28.94983,17.5976,22.26193,22.26193,Sierra,8
2597,17.95,2019.0,3.0,2.0,-96.85,26.26492,13.259770000000001,26.26492,13.259770000000001,18.79822,18.79822,Sierra,8
2598,18.1,2019.0,3.0,2.0,-95.88,32.24664,21.19046,32.24664,21.19046,25.92599,25.92599,Llanura,4
2599,17.38,2019.0,3.0,2.0,-95.52,31.082490000000004,18.77167,31.082490000000004,18.77167,24.583679999999998,24.583679999999998,Lomer?o,5
2600,17.02,2019.0,3.0,2.0,-96.1,28.80627,13.679529999999998,28.80627,13.679529999999998,20.31223,20.31223,Sierra,8
2601,17.39,2019.0,3.0,2.0,-97.19,28.958890000000004,10.961730000000001,28.958890000000004,10.961730000000001,18.79944,18.79944,Lomer?o,5
2602,15.87,2019.0,3.0,2.0,-97.0,30.892059999999997,20.593989999999998,30.892059999999997,20.593989999999998,24.923000000000002,24.923000000000002,Llanura,4
2603,18.14,2019.0,3.0,2.0,-97.73,30.32855,12.36496,30.32855,12.36496,20.15439,20.15439,Sierra,8
2604,15.97,2019.0,3.0,2.0,-96.07,31.281679999999998,17.76401,31.281679999999998,17.76401,23.770870000000002,23.770870000000002,Sierra,8
2605,17.2,2019.0,3.0,2.0,-96.78,28.763609999999996,11.289489999999999,28.763609999999996,11.289489999999999,18.99033,18.99033,Valle,9
2606,17.07,2019.0,3.0,2.0,-95.03,32.3486,19.54672,32.3486,19.54672,25.93616,25.93616,Llanura,4
2607,17.33,2019.0,3.0,2.0,-95.5,31.02502,18.60254,31.02502,18.60254,24.47662,24.47662,Lomer?o,5
2608,17.42,2019.0,3.0,2.0,-97.27,29.330809999999996,10.753630000000001,29.330809999999996,10.753630000000001,18.88104,18.88104,Valle,9
2609,16.83,2019.0,3.0,2.0,-96.78,29.956570000000003,11.47131,29.956570000000003,11.47131,19.80878,19.80878,Valle,9
2610,17.4,2019.0,3.0,2.0,-96.93,27.97375,11.36285,27.97375,11.36285,18.5029,18.5029,Sierra,8
2611,18.16,2019.0,3.0,2.0,-96.67,27.416079999999997,15.49908,27.416079999999997,15.49908,20.54694,20.54694,Sierra,8
2612,17.58,2019.0,3.0,2.0,-96.5,28.30573,14.73364,28.30573,14.73364,20.574460000000002,20.574460000000002,Sierra,8
2613,17.8,2019.0,3.0,2.0,-97.77,31.248409999999996,12.373289999999999,31.248409999999996,12.373289999999999,20.61133,20.61133,Valle,9
2614,16.48,2019.0,3.0,2.0,-95.28,33.73911,19.92676,33.73911,19.92676,26.268859999999997,26.268859999999997,Sierra,8
2615,17.67,2019.0,3.0,2.0,-97.57,29.695890000000002,10.83633,29.695890000000002,10.83633,19.04782,19.04782,Valle,9
2616,17.6,2019.0,3.0,2.0,-96.56,28.053279999999997,14.089479999999998,28.053279999999997,14.089479999999998,20.07358,20.07358,Sierra,8
2617,17.33,2019.0,3.0,2.0,-96.56,28.2951,13.04623,28.2951,13.04623,19.65616,19.65616,Sierra,8
2618,16.86,2019.0,3.0,2.0,-95.53,31.20441,17.41125,31.20441,17.41125,23.8797,23.8797,Sierra,8
2619,17.22,2019.0,3.0,2.0,-97.98,33.0968,14.707,33.0968,14.707,22.273220000000002,22.273220000000002,Sierra,8
2620,16.79,2019.0,3.0,2.0,-95.37,32.07095,18.27344,32.07095,18.27344,24.78772,24.78772,Sierra,8
2621,16.56,2019.0,3.0,2.0,-94.61,32.722229999999996,19.82986,32.722229999999996,19.82986,25.7196,25.7196,Llanura,4
2622,16.93,2019.0,3.0,2.0,-94.68,31.338620000000002,19.26355,31.338620000000002,19.26355,25.11185,25.11185,Sierra,8
2623,16.48,2019.0,3.0,2.0,-94.37,32.51389,20.20889,32.51389,20.20889,25.67386,25.67386,Llanura,4
2624,17.18,2019.0,3.0,2.0,-95.17,32.020540000000004,19.42709,32.020540000000004,19.42709,25.6246,25.6246,Lomer?o,5
2625,18.08,2019.0,3.0,2.0,-96.13,31.602420000000002,20.98239,31.602420000000002,20.98239,25.497339999999998,25.497339999999998,Llanura,4
2626,16.23,2019.0,3.0,2.0,-94.85,32.92328,23.60657,32.92328,23.60657,27.68201,27.68201,Playa o Barra,7
2627,16.41,2019.0,3.0,2.0,-94.45,32.60373,20.85681,32.60373,20.85681,26.04178,26.04178,Llanura,4
2628,17.15,2019.0,3.0,2.0,-97.85,32.4227,13.90823,32.4227,13.90823,21.61862,21.61862,Sierra,8
2629,15.74,2019.0,3.0,2.0,-96.54,30.303590000000003,22.203429999999997,30.303590000000003,22.203429999999997,25.67175,25.67175,Llanura,4
2630,18.1,2019.0,3.0,2.0,-97.63,29.459870000000002,11.82574,29.459870000000002,11.82574,19.35623,19.35623,Sierra,8
2631,17.96,2019.0,3.0,2.0,-98.07,34.36365,14.58337,34.36365,14.58337,23.5177,23.5177,Lomer?o,5
2632,17.23,2019.0,3.0,2.0,-97.85,32.33862,13.522920000000001,32.33862,13.522920000000001,21.45416,21.45416,Sierra,8
2633,16.14,2019.0,3.0,2.0,-96.45,31.28146,15.6199,31.28146,15.6199,22.58081,22.58081,Sierra,8
2634,17.45,2019.0,3.0,2.0,-98.0,33.21906,13.67615,33.21906,13.67615,22.05505,22.05505,Lomer?o,5
2635,18.25,2019.0,3.0,2.0,-97.65,29.031129999999997,11.652280000000001,29.031129999999997,11.652280000000001,19.1319,19.1319,Llanura,4
2636,17.03,2019.0,3.0,2.0,-97.0,29.589540000000003,11.04462,29.589540000000003,11.04462,19.341920000000002,19.341920000000002,Sierra,8
2637,17.19,2019.0,3.0,2.0,-96.17,28.61014,14.03387,28.61014,14.03387,20.385070000000002,20.385070000000002,Sierra,8
2638,17.7,2019.0,3.0,2.0,-98.42,33.92862,14.664520000000001,33.92862,14.664520000000001,22.99991,22.99991,Valle,9
2639,15.98,2019.0,3.0,2.0,-95.69,32.37415,21.87115,32.37415,21.87115,26.52365,26.52365,Lomer?o,5
2640,15.91,2019.0,3.0,2.0,-95.84,31.820859999999996,21.24545,31.820859999999996,21.24545,25.9277,25.9277,Lomer?o,5
2641,16.01,2019.0,3.0,2.0,-95.41,32.6662,22.46436,32.6662,22.46436,26.91687,26.91687,Sierra,8
2642,17.52,2019.0,3.0,2.0,-98.27,33.66592,13.910979999999999,33.66592,13.910979999999999,22.44611,22.44611,Ca??n,1
2643,15.92,2019.0,3.0,2.0,-96.5,31.04245,18.01117,31.04245,18.01117,23.69977,23.69977,Sierra,8
2644,16.75,2019.0,3.0,2.0,-94.75,32.63904,19.83401,32.63904,19.83401,25.94864,25.94864,Sierra,8
2645,15.79,2019.0,3.0,2.0,-96.72,30.4126,21.51422,30.4126,21.51422,25.2785,25.2785,Llanura,4
2646,16.25,2019.0,3.0,2.0,-94.23,32.69724,22.79898,32.69724,22.79898,26.966829999999998,26.966829999999998,Llanura,4
2647,17.07,2019.0,3.0,2.0,-96.72,29.19055,11.285919999999999,29.19055,11.285919999999999,19.264860000000002,19.264860000000002,Lomer?o,5
2648,16.7,2019.0,3.0,2.0,-95.29,32.974090000000004,19.13641,32.974090000000004,19.13641,25.654239999999998,25.654239999999998,Sierra,8
2649,16.93,2019.0,3.0,2.0,-95.24,32.07877,18.8858,32.07877,18.8858,25.34863,25.34863,Sierra,8
2650,16.02,2019.0,3.0,2.0,-95.67,32.841609999999996,21.08875,32.841609999999996,21.08875,26.31363,26.31363,Sierra,8
2651,15.82,2019.0,3.0,2.0,-96.32,30.71939,19.776429999999998,30.71939,19.776429999999998,24.57535,24.57535,Sierra,8
2652,17.18,2019.0,3.0,2.0,-95.13,32.11572,19.54736,32.11572,19.54736,25.7486,25.7486,Llanura,4
2653,16.73,2019.0,3.0,2.0,-94.87,33.24713,20.110529999999997,33.24713,20.110529999999997,26.438229999999997,26.438229999999997,Sierra,8
2654,16.34,2019.0,3.0,2.0,-94.51,32.66794,21.7103,32.66794,21.7103,26.492829999999998,26.492829999999998,Llanura,4
2655,16.17,2019.0,3.0,2.0,-96.5,31.311040000000002,15.577420000000002,31.311040000000002,15.577420000000002,22.5563,22.5563,Sierra,8
2656,16.37,2019.0,3.0,2.0,-95.02,33.63309,22.02469,33.63309,22.02469,27.33752,27.33752,Llanura,4
2657,16.6,2019.0,3.0,2.0,-94.52,32.21127,19.57129,32.21127,19.57129,25.31635,25.31635,Sierra,8
2658,16.28,2019.0,3.0,2.0,-97.83,32.230470000000004,22.07379,32.230470000000004,22.07379,25.9993,25.9993,Lomer?o,5
2659,16.3,2019.0,3.0,2.0,-95.73,33.02945,19.08505,33.02945,19.08505,25.34705,25.34705,Sierra,8
2660,16.95,2019.0,3.0,2.0,-96.78,29.676240000000004,11.21405,29.676240000000004,11.21405,19.52441,19.52441,Valle,9
2661,18.13,2019.0,3.0,2.0,-97.8,31.39163,12.99921,31.39163,12.99921,21.0842,21.0842,Sierra,8
2662,15.96,2019.0,3.0,2.0,-95.7,32.27454,21.95676,32.27454,21.95676,26.525570000000002,26.525570000000002,Lomer?o,5
2663,16.82,2019.0,3.0,2.0,-95.4,31.763240000000003,18.00354,31.763240000000003,18.00354,24.501279999999998,24.501279999999998,Sierra,8
2664,17.28,2019.0,3.0,2.0,-96.88,28.42197,11.25168,28.42197,11.25168,18.742,18.742,Lomer?o,5
2665,16.92,2019.0,3.0,2.0,-96.36,29.14227,12.93094,29.14227,12.93094,20.040370000000003,20.040370000000003,Lomer?o,5
2666,17.14,2019.0,3.0,2.0,-96.63,28.90543,11.824860000000001,28.90543,11.824860000000001,19.369020000000003,19.369020000000003,Sierra,8
2667,17.53,2019.0,3.0,2.0,-97.73,30.797940000000004,11.349730000000001,30.797940000000004,11.349730000000001,19.8671,19.8671,Lomer?o,5
2668,16.43,2019.0,3.0,2.0,-95.97,32.275209999999994,15.84094,32.275209999999994,15.84094,23.267210000000002,23.267210000000002,Sierra,8
2669,17.73,2019.0,3.0,2.0,-98.3,34.0899,14.42245,34.0899,14.42245,23.07404,23.07404,Sierra,8
2670,17.22,2019.0,3.0,2.0,-95.45,30.94373,18.22534,30.94373,18.22534,24.277070000000002,24.277070000000002,Lomer?o,5
2671,17.47,2019.0,3.0,2.0,-98.1,33.511540000000004,13.90753,33.511540000000004,13.90753,22.30698,22.30698,Valle,9
2672,16.47,2019.0,3.0,2.0,-98.35,32.87643,23.117520000000003,32.87643,23.117520000000003,26.84848,26.84848,Llanura,4
2673,17.38,2019.0,3.0,2.0,-97.36,29.84647,10.68582,29.84647,10.68582,19.10983,19.10983,Sierra,8
2674,17.85,2019.0,3.0,2.0,-97.58,29.589540000000003,11.41263,29.589540000000003,11.41263,19.20844,19.20844,Sierra,8
2675,16.43,2019.0,3.0,2.0,-95.37,33.499790000000004,19.43896,33.499790000000004,19.43896,25.8349,25.8349,Sierra,8
2676,16.91,2019.0,3.0,2.0,-96.73,29.697940000000003,11.38345,29.697940000000003,11.38345,19.61807,19.61807,Valle,9
2677,16.92,2019.0,3.0,2.0,-97.15,30.54291,11.64398,30.54291,11.64398,20.03622,20.03622,Sierra,8
2678,17.25,2019.0,3.0,2.0,-96.11,28.727909999999998,14.60031,28.727909999999998,14.60031,20.78641,20.78641,Sierra,8
2679,16.22,2019.0,3.0,2.0,-97.27,32.0394,19.46252,32.0394,19.46252,24.61136,24.61136,Sierra,8
2680,17.16,2019.0,3.0,2.0,-95.91,29.7178,15.947020000000002,29.7178,15.947020000000002,22.21704,22.21704,Sierra,8
2681,16.78,2019.0,3.0,2.0,-96.03,30.314420000000002,14.33707,30.314420000000002,14.33707,21.48517,21.48517,Sierra,8
2682,16.25,2019.0,3.0,2.0,-98.02,31.74243,23.80359,31.74243,23.80359,26.84207,26.84207,Lomer?o,5
2683,17.29,2019.0,3.0,2.0,-97.37,30.24295,10.90167,30.24295,10.90167,19.413729999999997,19.413729999999997,Sierra,8
2684,17.09,2019.0,3.0,2.0,-96.06,28.915409999999998,14.12244,28.915409999999998,14.12244,20.64258,20.64258,Sierra,8
2685,17.0,2019.0,3.0,2.0,-96.43,28.94342,12.62906,28.94342,12.62906,19.78201,19.78201,Llanura,4
2686,18.06,2019.0,3.0,2.0,-96.54,29.02792,17.643520000000002,29.02792,17.643520000000002,22.49011,22.49011,Valle,9
2687,18.15,2019.0,3.0,2.0,-97.5,28.722990000000003,11.44687,28.722990000000003,11.44687,18.77948,18.77948,Sierra,8
2688,18.23,2019.0,3.0,2.0,-97.58,28.7099,11.43723,28.7099,11.43723,18.82199,18.82199,Sierra,8
2689,18.3,2019.0,3.0,2.0,-98.05,33.391690000000004,14.481079999999999,33.391690000000004,14.481079999999999,23.099,23.099,Sierra,8
2690,18.3,2019.0,3.0,2.0,-98.06,33.42657,14.50317,33.42657,14.50317,23.13,23.13,Sierra,8
2691,18.99,2019.0,3.0,2.0,-97.81,27.22687,10.68018,27.22687,10.68018,17.94449,17.94449,Llanura,4
2692,20.01,2019.0,3.0,2.0,-97.86,27.60071,13.21545,27.60071,13.21545,18.84821,18.84821,Sierra,8
2693,18.87,2019.0,3.0,2.0,-97.92,29.003970000000002,11.91766,29.003970000000002,11.91766,19.50146,19.50146,Llanura,4
2694,19.8,2019.0,3.0,2.0,-97.94,26.60547,11.363339999999999,26.60547,11.363339999999999,17.40079,17.40079,Sierra,8
2695,18.43,2019.0,3.0,2.0,-97.03,26.84171,14.515379999999999,26.84171,14.515379999999999,19.71176,19.71176,Sierra,8
2696,18.37,2019.0,3.0,2.0,-97.3,27.700870000000002,11.8858,27.700870000000002,11.8858,18.65094,18.65094,Valle,9
2697,19.93,2019.0,3.0,2.0,-97.42,29.01694,14.69348,29.01694,14.69348,20.6366,20.6366,Sierra,8
2698,18.92,2019.0,3.0,2.0,-98.45,29.865909999999996,12.30756,29.865909999999996,12.30756,20.133029999999998,20.133029999999998,Llanura,4
2699,18.23,2019.0,3.0,2.0,-97.2,27.49628,12.662139999999999,27.49628,12.662139999999999,18.96408,18.96408,Lomer?o,5
2700,20.1,2019.0,3.0,2.0,-97.41,30.16995,16.4039,30.16995,16.4039,22.09119,22.09119,Sierra,8
2701,18.17,2019.0,3.0,2.0,-98.39,34.36725,15.444,34.36725,15.444,23.9696,23.9696,Ca??n,1
2702,18.9,2019.0,3.0,2.0,-98.13,29.842440000000003,12.51828,29.842440000000003,12.51828,20.242829999999998,20.242829999999998,Llanura,4
2703,18.3,2019.0,3.0,2.0,-97.16,27.21185,13.15741,27.21185,13.15741,19.12622,19.12622,Valle,9
2704,18.2,2019.0,3.0,2.0,-97.45,28.52328,11.41077,28.52328,11.41077,18.69073,18.69073,Sierra,8
2705,18.76,2019.0,3.0,2.0,-97.43,26.33282,10.173160000000001,26.33282,10.173160000000001,17.15784,17.15784,Llanura,4
2706,19.79,2019.0,3.0,2.0,-97.76,27.354429999999997,12.400910000000001,27.354429999999997,12.400910000000001,18.49792,18.49792,Sierra,8
2707,20.27,2019.0,3.0,2.0,-97.85,29.03235,15.858089999999999,29.03235,15.858089999999999,21.076970000000003,21.076970000000003,Sierra,8
2708,18.62,2019.0,3.0,2.0,-97.41,27.01953,10.75305,27.01953,10.75305,17.7738,17.7738,Sierra,8
2709,18.53,2019.0,3.0,2.0,-98.58,33.60791,15.735570000000001,33.60791,15.735570000000001,23.86249,23.86249,Lomer?o,5
2710,19.26,2019.0,3.0,2.0,-97.18,27.066709999999997,13.05988,27.066709999999997,13.05988,18.84592,18.84592,Sierra,8
2711,18.98,2019.0,3.0,2.0,-97.44,25.44418,9.59024,25.44418,9.59024,16.44855,16.44855,Llanura,4
2712,18.94,2019.0,3.0,2.0,-97.46,25.51843,9.57587,25.51843,9.57587,16.47839,16.47839,Llanura,4
2713,19.62,2019.0,3.0,2.0,-97.68,26.377440000000004,11.09131,26.377440000000004,11.09131,17.46884,17.46884,Sierra,8
2714,18.28,2019.0,3.0,2.0,-97.16,27.221859999999996,13.116520000000001,27.221859999999996,13.116520000000001,19.10596,19.10596,Valle,9
2715,18.86,2019.0,3.0,2.0,-97.46,25.81464,9.7561,25.81464,9.7561,16.70709,16.70709,Llanura,4
2716,20.04,2019.0,3.0,2.0,-97.52,29.85385,15.721770000000001,29.85385,15.721770000000001,21.54514,21.54514,Sierra,8
2717,18.58,2019.0,3.0,2.0,-97.59,27.5191,10.80994,27.5191,10.80994,18.0582,18.0582,Valle,9
2718,18.96,2019.0,3.0,2.0,-98.28,29.51868,12.23468,29.51868,12.23468,19.91919,19.91919,Llanura,4
2719,19.01,2019.0,3.0,2.0,-98.19,28.9028,11.85626,28.9028,11.85626,19.36691,19.36691,Llanura,4
2720,20.09,2019.0,3.0,2.0,-98.14,26.6441,12.39349,26.6441,12.39349,17.84335,17.84335,Sierra,8
2721,19.87,2019.0,3.0,2.0,-98.25,26.36032,10.83032,26.36032,10.83032,16.96048,16.96048,Lomer?o,5
2722,19.39,2019.0,3.0,2.0,-97.29,26.24323,11.43625,26.24323,11.43625,17.64734,17.64734,Meseta,6
2723,18.87,2019.0,3.0,2.0,-97.32,26.09137,10.67499,26.09137,10.67499,17.27478,17.27478,Llanura,4
2724,19.37,2019.0,3.0,2.0,-97.36,25.78955,10.639619999999999,25.78955,10.639619999999999,17.03824,17.03824,Llanura,4
2725,20.08,2019.0,3.0,2.0,-98.02,26.81992,12.62234,26.81992,12.62234,18.05722,18.05722,Sierra,8
2726,19.92,2019.0,3.0,2.0,-97.61,28.703740000000003,14.181920000000002,28.703740000000003,14.181920000000002,20.16122,20.16122,Sierra,8
2727,20.18,2019.0,3.0,2.0,-98.05,27.1557,13.43005,27.1557,13.43005,18.70557,18.70557,Sierra,8
2728,18.75,2019.0,3.0,2.0,-98.17,31.03156,13.28931,31.03156,13.28931,21.28235,21.28235,Sierra,8
2729,19.16,2019.0,3.0,2.0,-98.41,28.482120000000002,11.003630000000001,28.482120000000002,11.003630000000001,18.672420000000002,18.672420000000002,Lomer?o,5
2730,19.62,2019.0,3.0,2.0,-97.81,26.312009999999997,10.66785,26.312009999999997,10.66785,17.122989999999998,17.122989999999998,Sierra,8
2731,18.04,2019.0,3.0,2.0,-98.72,34.88751,16.7175,34.88751,16.7175,24.65991,24.65991,Lomer?o,5
2732,18.62,2019.0,3.0,2.0,-98.47,32.82455,14.88095,32.82455,14.88095,23.025760000000002,23.025760000000002,Valle,9
2733,18.32,2019.0,3.0,2.0,-98.82,34.46021,16.54971,34.46021,16.54971,24.57208,24.57208,Sierra,8
2734,20.2,2019.0,3.0,2.0,-97.81,28.96207,15.35873,28.96207,15.35873,20.77094,20.77094,Sierra,8
2735,19.41,2019.0,3.0,2.0,-97.39,25.708370000000002,10.512880000000001,25.708370000000002,10.512880000000001,16.928379999999997,16.928379999999997,Llanura,4
2736,18.6,2019.0,3.0,2.0,-97.27,27.112820000000003,11.93781,27.112820000000003,11.93781,18.4364,18.4364,Sierra,8
2737,19.85,2019.0,3.0,2.0,-97.32,28.65735,14.55209,28.65735,14.55209,20.42325,20.42325,Sierra,8
2738,19.87,2019.0,3.0,2.0,-97.53,28.52032,13.932889999999999,28.52032,13.932889999999999,19.97974,19.97974,Sierra,8
2739,19.28,2019.0,3.0,2.0,-97.22,26.704559999999997,12.34445,26.704559999999997,12.34445,18.32489,18.32489,Sierra,8
2740,19.98,2019.0,3.0,2.0,-97.62,28.93298,14.476560000000001,28.93298,14.476560000000001,20.41064,20.41064,Sierra,8
2741,20.21,2019.0,3.0,2.0,-98.0,27.47699,13.92044,27.47699,13.92044,19.16046,19.16046,Sierra,8
2742,19.71,2019.0,3.0,2.0,-97.55,27.14453,12.2196,27.14453,12.2196,18.45148,18.45148,Lomer?o,5
2743,18.84,2019.0,3.0,2.0,-97.55,25.95996,9.73944,25.95996,9.73944,16.777620000000002,16.777620000000002,Llanura,4
2744,20.13,2019.0,3.0,2.0,-97.47,30.3638,16.5965,30.3638,16.5965,22.27649,22.27649,Lomer?o,5
